,borough,location_i,objectid,shape_area,shape_length,zone,arcs,type_x,type_y,transform_scale,transform_translate,object_type
762,Queens,15.0,15.0,0.000925219395547,0.14433622262,Bay Terrace/Fort Totten,379.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
763,Queens,15.0,15.0,0.000925219395547,0.14433622262,Bay Terrace/Fort Totten,380.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
764,Queens,15.0,15.0,0.000925219395547,0.14433622262,Bay Terrace/Fort Totten,380.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
765,Queens,15.0,15.0,0.000925219395547,0.14433622262,Bay Terrace/Fort Totten,381.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
766,Queens,15.0,15.0,0.000925219395547,0.14433622262,Bay Terrace/Fort Totten,381.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
767,Brooklyn,22.0,22.0,0.000472062684608,0.126170229196,Bensonhurst West,382.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
768,Brooklyn,22.0,22.0,0.000472062684608,0.126170229196,Bensonhurst West,382.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
769,Brooklyn,22.0,22.0,0.000472062684608,0.126170229196,Bensonhurst West,383.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
770,Brooklyn,22.0,22.0,0.000472062684608,0.126170229196,Bensonhurst West,383.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
771,Brooklyn,22.0,22.0,0.000472062684608,0.126170229196,Bensonhurst West,384.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
772,Brooklyn,22.0,22.0,0.000472062684608,0.126170229196,Bensonhurst West,384.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
773,Brooklyn,22.0,22.0,0.000472062684608,0.126170229196,Bensonhurst West,-267.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
774,Brooklyn,22.0,22.0,0.000472062684608,0.126170229196,Bensonhurst West,-267.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
775,Brooklyn,22.0,22.0,0.000472062684608,0.126170229196,Bensonhurst West,385.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
776,Brooklyn,22.0,22.0,0.000472062684608,0.126170229196,Bensonhurst West,385.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
777,Brooklyn,22.0,22.0,0.000472062684608,0.126170229196,Bensonhurst West,-265.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
778,Brooklyn,22.0,22.0,0.000472062684608,0.126170229196,Bensonhurst West,-265.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
779,Brooklyn,22.0,22.0,0.000472062684608,0.126170229196,Bensonhurst West,386.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
780,Brooklyn,22.0,22.0,0.000472062684608,0.126170229196,Bensonhurst West,386.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
781,Brooklyn,22.0,22.0,0.000472062684608,0.126170229196,Bensonhurst West,387.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
782,Brooklyn,22.0,22.0,0.000472062684608,0.126170229196,Bensonhurst West,387.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
783,Brooklyn,22.0,22.0,0.000472062684608,0.126170229196,Bensonhurst West,-279.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
784,Brooklyn,22.0,22.0,0.000472062684608,0.126170229196,Bensonhurst West,-279.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
785,Brooklyn,22.0,22.0,0.000472062684608,0.126170229196,Bensonhurst West,388.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
786,Brooklyn,22.0,22.0,0.000472062684608,0.126170229196,Bensonhurst West,388.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
787,Brooklyn,22.0,22.0,0.000472062684608,0.126170229196,Bensonhurst West,389.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
788,Brooklyn,22.0,22.0,0.000472062684608,0.126170229196,Bensonhurst West,389.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
789,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,390.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
790,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,390.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
791,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,391.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
792,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,391.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
793,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,392.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
794,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,392.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
795,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,393.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
796,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,393.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
797,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,394.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
798,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,394.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
799,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,395.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
800,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,395.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
801,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,396.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
802,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,396.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
803,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,397.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
804,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,397.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
805,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,398.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
806,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,399.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
807,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,399.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
808,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,400.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
809,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,400.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
810,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,401.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
811,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,401.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
812,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,402.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
813,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,402.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
814,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,403.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
815,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,403.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
816,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,404.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
817,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,404.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
818,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,405.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
819,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,405.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
820,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,406.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
821,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,406.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
822,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,407.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
823,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,407.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
824,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,408.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
825,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,408.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
826,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,409.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
827,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,409.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
828,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,410.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
829,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,411.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
830,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,411.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
831,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,412.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
832,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,412.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
833,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,413.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
834,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,413.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
835,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,414.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
836,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,414.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
837,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,415.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
838,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,415.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
839,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,416.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
840,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,416.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
841,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,417.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
842,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,417.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
843,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,418.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
844,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,418.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
845,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,419.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
846,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,419.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
847,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,420.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
848,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,420.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
849,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,421.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
850,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,421.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
851,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,422.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
852,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,422.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
853,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,423.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
854,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,424.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
855,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,424.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
856,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,425.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
857,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,426.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
858,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,426.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
859,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,427.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
860,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,427.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
861,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,428.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
862,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,428.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
863,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,429.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
864,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,429.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
865,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,430.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
866,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,430.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
867,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,431.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
868,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,431.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
869,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,432.0,Polygon,,,,
870,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,433.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
871,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,433.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
872,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,434.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
873,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,435.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
874,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,435.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
875,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,436.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
876,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,436.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
877,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,437.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
878,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,437.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
879,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,438.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
880,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,438.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
881,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,439.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
882,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,440.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
883,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,440.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
884,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,441.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
885,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,441.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
886,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,442.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
887,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,442.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
888,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,443.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
889,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,443.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
890,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,444.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
891,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,444.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
892,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,445.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
893,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,445.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
894,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,446.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
895,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,446.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
896,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,447.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
897,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,447.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
898,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,448.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
899,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,448.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
900,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,449.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
901,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,449.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
902,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,450.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
903,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,450.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
904,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,451.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
905,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,451.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
906,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,452.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
907,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,452.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
908,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,453.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
909,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,453.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
910,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,454.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
911,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,455.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
912,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,455.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
913,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,456.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
914,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,456.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
915,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,457.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
916,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,457.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
917,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,458.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
918,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,458.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
919,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,459.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
920,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,459.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
921,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,460.0,Polygon,,,,
922,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,461.0,Polygon,Topology,2.510549268129308e-06,40.496115395170364,GeometryCollection
923,Staten Island,23.0,23.0,0.00219556576201,0.290556028962,Bloomfield/Emerson Hill,461.0,Polygon,Topology,3.2045306632868553e-06,-74.25559136315209,GeometryCollection
